regressionExample(med_house_val(id1),4.526).
regressionExample(med_house_val(id4454),1.425).
regressionExample(med_house_val(id4455),1.458).
regressionExample(med_house_val(id4456),1.538).
regressionExample(med_house_val(id4457),1.488).
regressionExample(med_house_val(id4458),1.849).
regressionExample(med_house_val(id4459),1.442).
regressionExample(med_house_val(id4460),2.004).
regressionExample(med_house_val(id4461),1.667).
regressionExample(med_house_val(id4462),1.531).
regressionExample(med_house_val(id4463),2.309).
regressionExample(med_house_val(id4464),1.293).
regressionExample(med_house_val(id4465),1.395).
regressionExample(med_house_val(id4466),1.663).
regressionExample(med_house_val(id4467),1.696).
regressionExample(med_house_val(id4468),1.631).
regressionExample(med_house_val(id4469),1.75).
regressionExample(med_house_val(id4470),1.621).
regressionExample(med_house_val(id4471),1.565).
regressionExample(med_house_val(id4472),1.466).
regressionExample(med_house_val(id4473),1.355).
regressionExample(med_house_val(id4474),1.519).
regressionExample(med_house_val(id4475),1.446).
regressionExample(med_house_val(id4476),1.585).
regressionExample(med_house_val(id4477),1.475).
regressionExample(med_house_val(id4478),1.56).
regressionExample(med_house_val(id4479),1.5).
regressionExample(med_house_val(id4480),1.357).
regressionExample(med_house_val(id4481),1.485).
regressionExample(med_house_val(id4482),1.486).
regressionExample(med_house_val(id4483),1.375).
regressionExample(med_house_val(id4484),0.938).
regressionExample(med_house_val(id4485),1.125).
regressionExample(med_house_val(id4486),1.118).
regressionExample(med_house_val(id4487),1.375).
regressionExample(med_house_val(id4488),1.336).
regressionExample(med_house_val(id4489),1.428).
regressionExample(med_house_val(id4490),1.25).
regressionExample(med_house_val(id4491),1.094).
regressionExample(med_house_val(id4492),1.568).
regressionExample(med_house_val(id4493),1.125).
regressionExample(med_house_val(id4494),1.375).
regressionExample(med_house_val(id4495),1.091).
regressionExample(med_house_val(id4496),1.531).
regressionExample(med_house_val(id4497),1.55).
regressionExample(med_house_val(id4498),1.571).
regressionExample(med_house_val(id4499),1.292).
regressionExample(med_house_val(id4500),1.319).
regressionExample(med_house_val(id4501),1.364).
regressionExample(med_house_val(id4502),1.44).
regressionExample(med_house_val(id4503),1.417).
regressionExample(med_house_val(id4504),1.219).
regressionExample(med_house_val(id4505),1.172).
regressionExample(med_house_val(id4506),1.472).
regressionExample(med_house_val(id4507),1.5).
regressionExample(med_house_val(id4508),1.279).
regressionExample(med_house_val(id4509),1.243).
regressionExample(med_house_val(id4510),1.218).
regressionExample(med_house_val(id4511),1.349).
regressionExample(med_house_val(id4512),1.5).
regressionExample(med_house_val(id4513),1.367).
regressionExample(med_house_val(id4514),1.426).
regressionExample(med_house_val(id4515),1.363).
regressionExample(med_house_val(id4516),1.276).
regressionExample(med_house_val(id4517),1.228).
regressionExample(med_house_val(id4518),1.438).
regressionExample(med_house_val(id4519),1.472).
regressionExample(med_house_val(id4520),1.25).
regressionExample(med_house_val(id4521),1.354).
regressionExample(med_house_val(id4522),1.353).
regressionExample(med_house_val(id4523),1.65).
regressionExample(med_house_val(id4524),1.484).
regressionExample(med_house_val(id4525),1.516).
regressionExample(med_house_val(id4526),1.55).
regressionExample(med_house_val(id4527),1.393).
regressionExample(med_house_val(id4528),1.143).
regressionExample(med_house_val(id4529),1.417).
regressionExample(med_house_val(id4530),1.156).
regressionExample(med_house_val(id4531),1.15).
regressionExample(med_house_val(id4532),1.525).
regressionExample(med_house_val(id4533),1.396).
regressionExample(med_house_val(id4534),1.396).
regressionExample(med_house_val(id4535),1.418).
regressionExample(med_house_val(id4536),1.411).
regressionExample(med_house_val(id4537),1.463).
regressionExample(med_house_val(id4538),1.45).
regressionExample(med_house_val(id4539),1.352).
regressionExample(med_house_val(id4540),1.46).
regressionExample(med_house_val(id4541),1.352).
regressionExample(med_house_val(id4542),1.408).
regressionExample(med_house_val(id4543),1.406).
regressionExample(med_house_val(id4544),1.297).
regressionExample(med_house_val(id4545),1.448).
regressionExample(med_house_val(id4546),1.307).
regressionExample(med_house_val(id4547),1.75).
regressionExample(med_house_val(id4548),1.266).
regressionExample(med_house_val(id4549),0.675).
regressionExample(med_house_val(id4550),1.333).
regressionExample(med_house_val(id4551),2.25).
regressionExample(med_house_val(id4552),1.813).
regressionExample(med_house_val(id4553),1.125).
regressionExample(med_house_val(id4554),3.5).
regressionExample(med_house_val(id4555),0.875).
regressionExample(med_house_val(id4556),1.625).
regressionExample(med_house_val(id4557),3.5).
regressionExample(med_house_val(id4558),2.75).
regressionExample(med_house_val(id4559),2.875).
regressionExample(med_house_val(id4560),5.00001).
regressionExample(med_house_val(id4561),1.625).
regressionExample(med_house_val(id4562),3.125).
regressionExample(med_house_val(id4563),1.75).
regressionExample(med_house_val(id4564),1.313).
regressionExample(med_house_val(id4565),1.859).
regressionExample(med_house_val(id4566),1.656).
regressionExample(med_house_val(id4567),1.875).
regressionExample(med_house_val(id4568),2.25).
regressionExample(med_house_val(id4569),0.875).
regressionExample(med_house_val(id4570),2.133).
regressionExample(med_house_val(id4571),1.542).
regressionExample(med_house_val(id4572),1.521).
regressionExample(med_house_val(id4573),1.525).
regressionExample(med_house_val(id4574),2.083).
regressionExample(med_house_val(id4575),1.833).
regressionExample(med_house_val(id4576),2.071).
regressionExample(med_house_val(id4577),2.167).
regressionExample(med_house_val(id4578),2.659).
regressionExample(med_house_val(id4579),1.9).
regressionExample(med_house_val(id4580),1.775).
regressionExample(med_house_val(id4581),4.0).
regressionExample(med_house_val(id4582),1.75).
regressionExample(med_house_val(id4583),1.375).
regressionExample(med_house_val(id4584),1.125).
regressionExample(med_house_val(id4585),1.875).
regressionExample(med_house_val(id4586),2.75).
regressionExample(med_house_val(id4587),1.1).
regressionExample(med_house_val(id4588),1.375).
regressionExample(med_house_val(id4589),2.75).
regressionExample(med_house_val(id4590),2.25).
regressionExample(med_house_val(id4591),1.875).
regressionExample(med_house_val(id4592),1.625).
regressionExample(med_house_val(id4593),3.25).
regressionExample(med_house_val(id4594),2.25).
regressionExample(med_house_val(id4595),2.75).
regressionExample(med_house_val(id4596),1.625).
regressionExample(med_house_val(id4597),1.589).
regressionExample(med_house_val(id4598),1.625).
regressionExample(med_house_val(id4599),2.125).
regressionExample(med_house_val(id4600),1.125).
regressionExample(med_house_val(id4601),1.181).
regressionExample(med_house_val(id4602),2.25).
regressionExample(med_house_val(id4603),2.75).
regressionExample(med_house_val(id4604),5.00001).
regressionExample(med_house_val(id4605),5.00001).
regressionExample(med_house_val(id4606),5.00001).
regressionExample(med_house_val(id4607),5.00001).
regressionExample(med_house_val(id4608),5.00001).
regressionExample(med_house_val(id4609),4.328).
regressionExample(med_house_val(id4610),3.167).
regressionExample(med_house_val(id4611),2.906).
regressionExample(med_house_val(id4612),1.417).
regressionExample(med_house_val(id4613),3.0).
regressionExample(med_house_val(id4614),2.531).
regressionExample(med_house_val(id4615),3.0).
regressionExample(med_house_val(id4616),2.306).
regressionExample(med_house_val(id4617),2.375).
regressionExample(med_house_val(id4618),2.823).
regressionExample(med_house_val(id4619),2.817).
regressionExample(med_house_val(id4620),3.056).
regressionExample(med_house_val(id4621),3.509).
regressionExample(med_house_val(id4622),4.45).
regressionExample(med_house_val(id4623),5.00001).
regressionExample(med_house_val(id4624),4.5).
regressionExample(med_house_val(id4625),5.00001).
regressionExample(med_house_val(id4626),4.045).
regressionExample(med_house_val(id4627),5.00001).
regressionExample(med_house_val(id4628),1.667).
regressionExample(med_house_val(id4629),4.125).
regressionExample(med_house_val(id4630),1.75).
regressionExample(med_house_val(id4631),5.00001).
regressionExample(med_house_val(id4632),0.75).
regressionExample(med_house_val(id4633),3.25).
regressionExample(med_house_val(id4634),1.125).
regressionExample(med_house_val(id4635),3.0).
regressionExample(med_house_val(id4636),1.5).
regressionExample(med_house_val(id4637),0.7).
regressionExample(med_house_val(id4638),1.875).
regressionExample(med_house_val(id4639),3.5).
regressionExample(med_house_val(id4640),1.375).
regressionExample(med_house_val(id4641),2.333).
regressionExample(med_house_val(id4642),2.7).
regressionExample(med_house_val(id4643),4.75).
regressionExample(med_house_val(id4644),3.222).
regressionExample(med_house_val(id4645),5.00001).
regressionExample(med_house_val(id4646),1.875).
regressionExample(med_house_val(id4647),4.1).
regressionExample(med_house_val(id4648),3.289).
regressionExample(med_house_val(id4649),3.6).
regressionExample(med_house_val(id4650),3.8).
regressionExample(med_house_val(id4651),2.915).
regressionExample(med_house_val(id4652),4.368).
regressionExample(med_house_val(id4653),3.37).
regressionExample(med_house_val(id4654),4.338).
regressionExample(med_house_val(id4655),2.578).
regressionExample(med_house_val(id4656),2.263).
regressionExample(med_house_val(id4657),1.713).
regressionExample(med_house_val(id4658),3.273).
regressionExample(med_house_val(id4659),2.5).
regressionExample(med_house_val(id4660),3.058).
regressionExample(med_house_val(id4661),4.176).
regressionExample(med_house_val(id4662),1.156).
regressionExample(med_house_val(id4663),2.143).
regressionExample(med_house_val(id4664),3.5).
regressionExample(med_house_val(id4665),1.577).
regressionExample(med_house_val(id4666),1.938).
regressionExample(med_house_val(id4667),1.938).
regressionExample(med_house_val(id4668),1.688).
regressionExample(med_house_val(id4669),1.611).
regressionExample(med_house_val(id4670),1.875).
regressionExample(med_house_val(id4671),2.5).
regressionExample(med_house_val(id4672),3.5).
regressionExample(med_house_val(id4673),2.292).
regressionExample(med_house_val(id4674),4.79).
regressionExample(med_house_val(id4675),5.00001).
regressionExample(med_house_val(id4676),5.00001).
regressionExample(med_house_val(id4677),4.5).
regressionExample(med_house_val(id4678),5.00001).
regressionExample(med_house_val(id4679),5.00001).
regressionExample(med_house_val(id4680),5.00001).
regressionExample(med_house_val(id4681),5.00001).
regressionExample(med_house_val(id4682),5.00001).
regressionExample(med_house_val(id4683),1.75).
regressionExample(med_house_val(id4684),2.25).
regressionExample(med_house_val(id4685),1.75).
regressionExample(med_house_val(id4686),4.5).
regressionExample(med_house_val(id4687),2.875).
regressionExample(med_house_val(id4688),3.5).
regressionExample(med_house_val(id4689),5.00001).
regressionExample(med_house_val(id4690),3.552).
regressionExample(med_house_val(id4691),4.111).
regressionExample(med_house_val(id4692),4.056).
regressionExample(med_house_val(id4693),4.569).
regressionExample(med_house_val(id4694),4.869).
regressionExample(med_house_val(id4695),4.864).
regressionExample(med_house_val(id4696),2.875).
regressionExample(med_house_val(id4697),4.534).
regressionExample(med_house_val(id4698),4.743).
regressionExample(med_house_val(id4699),4.85).
regressionExample(med_house_val(id4700),3.75).
regressionExample(med_house_val(id4701),5.00001).
regressionExample(med_house_val(id4702),2.25).
regressionExample(med_house_val(id4703),5.00001).
regressionExample(med_house_val(id4704),5.00001).
regressionExample(med_house_val(id4705),3.216).
regressionExample(med_house_val(id4706),3.96).
regressionExample(med_house_val(id4707),3.273).
regressionExample(med_house_val(id4708),2.5).
regressionExample(med_house_val(id4709),3.85).
regressionExample(med_house_val(id4710),4.409).
regressionExample(med_house_val(id4711),3.288).
regressionExample(med_house_val(id4712),4.0).
regressionExample(med_house_val(id4713),3.55).
regressionExample(med_house_val(id4714),5.00001).
regressionExample(med_house_val(id4715),4.46).
regressionExample(med_house_val(id4716),5.00001).
regressionExample(med_house_val(id4717),3.625).
regressionExample(med_house_val(id4718),4.5).
regressionExample(med_house_val(id4719),3.1).
regressionExample(med_house_val(id4720),5.0).
regressionExample(med_house_val(id4721),3.453).
regressionExample(med_house_val(id4722),2.785).
regressionExample(med_house_val(id4723),2.75).
regressionExample(med_house_val(id4724),2.961).
regressionExample(med_house_val(id4725),4.7).
regressionExample(med_house_val(id4726),4.443).
regressionExample(med_house_val(id4727),4.409).
regressionExample(med_house_val(id4728),5.00001).
regressionExample(med_house_val(id4729),3.226).
regressionExample(med_house_val(id4730),2.952).
