regressionExample(med_house_val(id1),4.526).
regressionExample(med_house_val(id1737),1.566).
regressionExample(med_house_val(id1738),1.588).
regressionExample(med_house_val(id1739),1.501).
regressionExample(med_house_val(id1740),1.308).
regressionExample(med_house_val(id1741),1.207).
regressionExample(med_house_val(id1742),1.294).
regressionExample(med_house_val(id1743),1.142).
regressionExample(med_house_val(id1744),0.972).
regressionExample(med_house_val(id1745),0.977).
regressionExample(med_house_val(id1746),1.103).
regressionExample(med_house_val(id1747),0.939).
regressionExample(med_house_val(id1748),1.078).
regressionExample(med_house_val(id1749),1.337).
regressionExample(med_house_val(id1750),1.828).
regressionExample(med_house_val(id1751),1.461).
regressionExample(med_house_val(id1752),1.208).
regressionExample(med_house_val(id1753),1.333).
regressionExample(med_house_val(id1754),1.036).
regressionExample(med_house_val(id1755),1.651).
regressionExample(med_house_val(id1756),2.108).
regressionExample(med_house_val(id1757),1.869).
regressionExample(med_house_val(id1758),1.446).
regressionExample(med_house_val(id1759),1.404).
regressionExample(med_house_val(id1760),1.408).
regressionExample(med_house_val(id1761),1.416).
regressionExample(med_house_val(id1762),1.391).
regressionExample(med_house_val(id1763),1.508).
regressionExample(med_house_val(id1764),1.341).
regressionExample(med_house_val(id1765),1.358).
regressionExample(med_house_val(id1766),1.426).
regressionExample(med_house_val(id1767),1.353).
regressionExample(med_house_val(id1768),1.334).
regressionExample(med_house_val(id1769),1.351).
regressionExample(med_house_val(id1770),1.117).
regressionExample(med_house_val(id1771),1.116).
regressionExample(med_house_val(id1772),1.146).
regressionExample(med_house_val(id1773),1.047).
regressionExample(med_house_val(id1774),1.433).
regressionExample(med_house_val(id1775),1.403).
regressionExample(med_house_val(id1776),1.455).
regressionExample(med_house_val(id1777),1.439).
regressionExample(med_house_val(id1778),1.052).
regressionExample(med_house_val(id1779),1.052).
regressionExample(med_house_val(id1780),0.956).
regressionExample(med_house_val(id1781),0.817).
regressionExample(med_house_val(id1782),0.79).
regressionExample(med_house_val(id1783),1.058).
regressionExample(med_house_val(id1784),0.729).
regressionExample(med_house_val(id1785),0.797).
regressionExample(med_house_val(id1786),0.716).
regressionExample(med_house_val(id1787),0.88).
regressionExample(med_house_val(id1788),0.843).
regressionExample(med_house_val(id1789),0.794).
regressionExample(med_house_val(id1790),1.216).
regressionExample(med_house_val(id1791),0.691).
regressionExample(med_house_val(id1792),0.379).
regressionExample(med_house_val(id1793),2.698).
regressionExample(med_house_val(id1794),2.745).
regressionExample(med_house_val(id1795),2.75).
regressionExample(med_house_val(id1796),0.95).
regressionExample(med_house_val(id1797),0.915).
regressionExample(med_house_val(id1798),0.861).
regressionExample(med_house_val(id1799),0.87).
regressionExample(med_house_val(id1800),0.842).
regressionExample(med_house_val(id1801),0.938).
regressionExample(med_house_val(id1802),0.94).
regressionExample(med_house_val(id1803),1.042).
regressionExample(med_house_val(id1804),1.868).
regressionExample(med_house_val(id1805),0.903).
regressionExample(med_house_val(id1806),1.115).
regressionExample(med_house_val(id1807),0.883).
regressionExample(med_house_val(id1808),1.121).
regressionExample(med_house_val(id1809),1.563).
regressionExample(med_house_val(id1810),1.406).
regressionExample(med_house_val(id1811),1.224).
regressionExample(med_house_val(id1812),1.291).
regressionExample(med_house_val(id1813),1.196).
regressionExample(med_house_val(id1814),1.678).
regressionExample(med_house_val(id1815),1.784).
regressionExample(med_house_val(id1816),1.778).
regressionExample(med_house_val(id1817),2.865).
regressionExample(med_house_val(id1818),2.534).
regressionExample(med_house_val(id1819),2.473).
regressionExample(med_house_val(id1820),2.677).
regressionExample(med_house_val(id1821),3.216).
regressionExample(med_house_val(id1822),2.882).
regressionExample(med_house_val(id1823),4.01).
regressionExample(med_house_val(id1824),3.04).
regressionExample(med_house_val(id1825),2.619).
regressionExample(med_house_val(id1826),0.225).
regressionExample(med_house_val(id1827),1.833).
regressionExample(med_house_val(id1828),2.201).
regressionExample(med_house_val(id1829),1.958).
regressionExample(med_house_val(id1830),1.869).
regressionExample(med_house_val(id1831),2.122).
regressionExample(med_house_val(id1832),2.39).
regressionExample(med_house_val(id1833),2.181).
regressionExample(med_house_val(id1834),2.004).
regressionExample(med_house_val(id1835),2.091).
regressionExample(med_house_val(id1836),2.172).
regressionExample(med_house_val(id1837),2.23).
regressionExample(med_house_val(id1838),1.417).
regressionExample(med_house_val(id1839),1.625).
regressionExample(med_house_val(id1840),3.114).
regressionExample(med_house_val(id1841),2.632).
regressionExample(med_house_val(id1842),2.62).
regressionExample(med_house_val(id1843),2.737).
regressionExample(med_house_val(id1844),2.349).
regressionExample(med_house_val(id1845),3.585).
regressionExample(med_house_val(id1846),3.337).
regressionExample(med_house_val(id1847),2.875).
regressionExample(med_house_val(id1848),3.244).
regressionExample(med_house_val(id1849),3.155).
regressionExample(med_house_val(id1850),3.312).
regressionExample(med_house_val(id1851),1.094).
regressionExample(med_house_val(id1852),0.858).
regressionExample(med_house_val(id1853),0.732).
regressionExample(med_house_val(id1854),0.684).
regressionExample(med_house_val(id1855),0.746).
regressionExample(med_house_val(id1856),0.783).
regressionExample(med_house_val(id1857),0.669).
regressionExample(med_house_val(id1858),1.059).
regressionExample(med_house_val(id1859),0.695).
regressionExample(med_house_val(id1860),1.224).
regressionExample(med_house_val(id1861),0.75).
regressionExample(med_house_val(id1862),1.036).
regressionExample(med_house_val(id1863),1.031).
regressionExample(med_house_val(id1864),1.527).
regressionExample(med_house_val(id1865),1.167).
regressionExample(med_house_val(id1866),0.711).
regressionExample(med_house_val(id1867),2.125).
regressionExample(med_house_val(id1868),1.875).
regressionExample(med_house_val(id1869),0.875).
regressionExample(med_house_val(id1870),0.922).
regressionExample(med_house_val(id1871),0.913).
regressionExample(med_house_val(id1872),1.734).
regressionExample(med_house_val(id1873),2.0).
regressionExample(med_house_val(id1874),0.846).
regressionExample(med_house_val(id1875),1.072).
regressionExample(med_house_val(id1876),1.148).
regressionExample(med_house_val(id1877),1.316).
regressionExample(med_house_val(id1878),1.042).
regressionExample(med_house_val(id1879),1.105).
regressionExample(med_house_val(id1880),1.368).
regressionExample(med_house_val(id1881),1.097).
regressionExample(med_house_val(id1882),0.993).
regressionExample(med_house_val(id1883),1.036).
regressionExample(med_house_val(id1884),1.185).
regressionExample(med_house_val(id1885),1.419).
regressionExample(med_house_val(id1886),0.858).
regressionExample(med_house_val(id1887),0.904).
regressionExample(med_house_val(id1888),0.869).
regressionExample(med_house_val(id1889),0.896).
regressionExample(med_house_val(id1890),3.134).
regressionExample(med_house_val(id1891),1.261).
regressionExample(med_house_val(id1892),1.266).
regressionExample(med_house_val(id1893),1.036).
regressionExample(med_house_val(id1894),0.961).
regressionExample(med_house_val(id1895),1.042).
regressionExample(med_house_val(id1896),1.072).
regressionExample(med_house_val(id1897),1.019).
regressionExample(med_house_val(id1898),0.944).
regressionExample(med_house_val(id1899),0.867).
regressionExample(med_house_val(id1900),1.008).
regressionExample(med_house_val(id1901),1.141).
regressionExample(med_house_val(id1902),1.078).
regressionExample(med_house_val(id1903),1.347).
regressionExample(med_house_val(id1904),1.625).
regressionExample(med_house_val(id1905),1.276).
regressionExample(med_house_val(id1906),1.097).
regressionExample(med_house_val(id1907),1.214).
regressionExample(med_house_val(id1908),1.177).
regressionExample(med_house_val(id1909),1.188).
regressionExample(med_house_val(id1910),0.976).
regressionExample(med_house_val(id1911),0.875).
regressionExample(med_house_val(id1912),1.26).
regressionExample(med_house_val(id1913),2.063).
regressionExample(med_house_val(id1914),4.375).
regressionExample(med_house_val(id1915),5.00001).
regressionExample(med_house_val(id1916),1.722).
regressionExample(med_house_val(id1917),1.634).
regressionExample(med_house_val(id1918),1.132).
regressionExample(med_house_val(id1919),1.273).
regressionExample(med_house_val(id1920),1.286).
regressionExample(med_house_val(id1921),1.282).
regressionExample(med_house_val(id1922),1.326).
regressionExample(med_house_val(id1923),1.193).
regressionExample(med_house_val(id1924),1.185).
regressionExample(med_house_val(id1925),1.201).
regressionExample(med_house_val(id1926),0.875).
regressionExample(med_house_val(id1927),0.955).
regressionExample(med_house_val(id1928),2.133).
regressionExample(med_house_val(id1929),2.396).
regressionExample(med_house_val(id1930),1.734).
regressionExample(med_house_val(id1931),2.289).
regressionExample(med_house_val(id1932),2.175).
regressionExample(med_house_val(id1933),1.975).
regressionExample(med_house_val(id1934),1.725).
regressionExample(med_house_val(id1935),1.989).
regressionExample(med_house_val(id1936),1.879).
regressionExample(med_house_val(id1937),1.866).
regressionExample(med_house_val(id1938),1.633).
regressionExample(med_house_val(id1939),1.769).
regressionExample(med_house_val(id1940),2.171).
regressionExample(med_house_val(id1941),1.808).
regressionExample(med_house_val(id1942),3.006).
regressionExample(med_house_val(id1943),1.701).
regressionExample(med_house_val(id1944),2.076).
regressionExample(med_house_val(id1945),2.028).
regressionExample(med_house_val(id1946),1.963).
regressionExample(med_house_val(id1947),2.306).
regressionExample(med_house_val(id1948),1.674).
regressionExample(med_house_val(id1949),1.846).
regressionExample(med_house_val(id1950),1.461).
regressionExample(med_house_val(id1951),1.283).
regressionExample(med_house_val(id1952),1.426).
regressionExample(med_house_val(id1953),1.205).
regressionExample(med_house_val(id1954),1.113).
regressionExample(med_house_val(id1955),1.216).
regressionExample(med_house_val(id1956),1.485).
regressionExample(med_house_val(id1957),1.083).
regressionExample(med_house_val(id1958),1.279).
regressionExample(med_house_val(id1959),1.286).
regressionExample(med_house_val(id1960),1.509).
regressionExample(med_house_val(id1961),1.381).
regressionExample(med_house_val(id1962),1.587).
regressionExample(med_house_val(id1963),1.413).
regressionExample(med_house_val(id1964),1.412).
regressionExample(med_house_val(id1965),1.087).
regressionExample(med_house_val(id1966),1.069).
regressionExample(med_house_val(id1967),0.947).
regressionExample(med_house_val(id1968),1.175).
regressionExample(med_house_val(id1969),1.517).
regressionExample(med_house_val(id1970),1.402).
regressionExample(med_house_val(id1971),1.322).
regressionExample(med_house_val(id1972),1.317).
regressionExample(med_house_val(id1973),1.366).
regressionExample(med_house_val(id1974),1.338).
regressionExample(med_house_val(id1975),1.264).
regressionExample(med_house_val(id1976),1.188).
regressionExample(med_house_val(id1977),1.0).
regressionExample(med_house_val(id1978),0.98).
regressionExample(med_house_val(id1979),1.156).
regressionExample(med_house_val(id1980),1.625).
regressionExample(med_house_val(id1981),1.707).
regressionExample(med_house_val(id1982),2.083).
regressionExample(med_house_val(id1983),1.188).
regressionExample(med_house_val(id1984),1.559).
regressionExample(med_house_val(id1985),1.414).
regressionExample(med_house_val(id1986),1.385).
regressionExample(med_house_val(id1987),0.567).
regressionExample(med_house_val(id1988),0.496).
regressionExample(med_house_val(id1989),0.475).
regressionExample(med_house_val(id1990),0.475).
regressionExample(med_house_val(id1991),0.448).
regressionExample(med_house_val(id1992),0.504).
regressionExample(med_house_val(id1993),0.567).
regressionExample(med_house_val(id1994),0.592).
regressionExample(med_house_val(id1995),0.53).
regressionExample(med_house_val(id1996),0.477).
regressionExample(med_house_val(id1997),0.433).
regressionExample(med_house_val(id1998),0.526).
regressionExample(med_house_val(id1999),0.469).
regressionExample(med_house_val(id2000),0.939).
regressionExample(med_house_val(id2001),0.903).
regressionExample(med_house_val(id2002),0.5).
regressionExample(med_house_val(id2003),0.564).
regressionExample(med_house_val(id2004),0.396).
regressionExample(med_house_val(id2005),0.75).
regressionExample(med_house_val(id2006),0.518).
regressionExample(med_house_val(id2007),0.612).
regressionExample(med_house_val(id2008),0.467).
regressionExample(med_house_val(id2009),0.438).
regressionExample(med_house_val(id2010),0.526).
regressionExample(med_house_val(id2011),0.541).
